t,x,y,z,motion
52.8658,0.621875,0.740179,0.633393,approach
52.8758,0.621875,0.740179,0.633187,approach
52.8858,0.621875,0.740179,0.632981,approach
52.8958,0.621875,0.740179,0.632777,approach
52.9058,0.621875,0.740179,0.632573,approach
52.9158,0.621875,0.740179,0.632371,approach
52.9258,0.621875,0.740179,0.632169,approach
52.9358,0.621875,0.740179,0.631968,approach
52.9458,0.621875,0.740179,0.631768,approach
52.9558,0.621875,0.740179,0.631569,approach
52.9658,0.621875,0.740179,0.63137,approach
52.9758,0.621875,0.740179,0.631173,approach
52.9858,0.621875,0.740179,0.630977,approach
52.9958,0.621875,0.740179,0.630781,approach
53.0058,0.621875,0.740179,0.630586,approach
53.0158,0.621875,0.740179,0.630393,approach
53.0258,0.621875,0.740179,0.6302,approach
53.0358,0.621875,0.740179,0.630008,approach
53.0458,0.621875,0.740179,0.629817,approach
53.0558,0.621875,0.740179,0.629627,approach
53.0658,0.621875,0.740179,0.629438,approach
53.0758,0.621875,0.740179,0.62925,approach
53.0858,0.621875,0.740179,0.629062,approach
53.0958,0.621875,0.740179,0.628876,approach
53.1058,0.621875,0.740179,0.628691,approach
53.1158,0.621875,0.740179,0.628506,approach
53.1258,0.621875,0.740179,0.628323,approach
53.1358,0.621875,0.740179,0.62814,approach
53.1458,0.621875,0.740179,0.627958,approach
53.1558,0.621875,0.740179,0.627778,approach
53.1658,0.621875,0.740179,0.627598,approach
53.1758,0.621875,0.740179,0.627419,approach
53.1858,0.621875,0.740179,0.627241,approach
53.1958,0.621875,0.740179,0.627064,approach
53.2058,0.621875,0.740179,0.626888,approach
53.2158,0.621875,0.740179,0.626713,approach
53.2258,0.621875,0.740179,0.626539,approach
53.2358,0.621875,0.740179,0.626366,approach
53.2458,0.621875,0.740179,0.626193,approach
53.2558,0.621875,0.740179,0.626022,approach
53.2658,0.621875,0.740179,0.625852,approach
53.2758,0.621875,0.740179,0.625682,approach
53.2858,0.621875,0.740179,0.625514,approach
53.2958,0.621875,0.740179,0.625347,approach
53.3058,0.621875,0.740179,0.62518,approach
53.3158,0.621875,0.740179,0.625015,approach
53.3258,0.621875,0.740179,0.62485,approach
53.3358,0.621875,0.740179,0.624686,approach
53.3458,0.621875,0.740179,0.624524,approach
53.3558,0.621875,0.740179,0.624362,approach
53.3658,0.621875,0.740179,0.624202,approach
53.3758,0.621875,0.740179,0.624042,approach
53.3858,0.621875,0.740179,0.623883,approach
53.3958,0.621875,0.740179,0.623725,approach
53.4058,0.621875,0.740179,0.623569,approach
53.4158,0.621875,0.740179,0.623413,approach
53.4258,0.621875,0.740179,0.623258,approach
53.4358,0.621875,0.740179,0.623104,approach
53.4458,0.621875,0.740179,0.622951,approach
53.4558,0.621875,0.740179,0.622799,approach
53.4658,0.621875,0.740179,0.622648,approach
53.4758,0.621875,0.740179,0.622499,approach
53.4858,0.621875,0.740179,0.62235,approach
53.4958,0.621875,0.740179,0.622202,approach
53.5058,0.621875,0.740179,0.622055,approach
53.5158,0.621875,0.740179,0.621909,approach
53.5258,0.621875,0.740179,0.621764,approach
53.5358,0.621875,0.740179,0.62162,approach
53.5458,0.621875,0.740179,0.621476,approach
53.5558,0.621875,0.740179,0.621334,approach
53.5658,0.621875,0.740179,0.621193,approach
53.5758,0.621875,0.740179,0.621053,approach
53.5858,0.621875,0.740179,0.620914,approach
53.5958,0.621875,0.740179,0.620776,approach
53.6058,0.621875,0.740179,0.620639,approach
53.6158,0.621875,0.740179,0.620503,approach
53.6258,0.621875,0.740179,0.620367,approach
53.6358,0.621875,0.740179,0.620233,approach
53.6458,0.621875,0.740179,0.6201,approach
53.6558,0.621875,0.740179,0.619968,approach
53.6658,0.621875,0.740179,0.619836,approach
53.6758,0.621875,0.740179,0.619706,approach
53.6858,0.621875,0.740179,0.619577,approach
53.6958,0.621875,0.740179,0.619449,approach
53.7058,0.621875,0.740179,0.619321,approach
53.7158,0.621875,0.740179,0.619195,approach
53.7258,0.621875,0.740179,0.61907,approach
53.7358,0.621875,0.740179,0.618945,approach
53.7458,0.621875,0.740179,0.618822,approach
53.7558,0.621875,0.740179,0.6187,approach
53.7658,0.621875,0.740179,0.618578,approach
53.7758,0.621875,0.740179,0.618458,approach
53.7858,0.621875,0.740179,0.618338,approach
53.7958,0.621875,0.740179,0.61822,approach
53.8058,0.621875,0.740179,0.618102,approach
53.8158,0.621875,0.740179,0.617986,approach
53.8258,0.621875,0.740179,0.61787,approach
53.8358,0.621875,0.740179,0.617756,approach
53.8458,0.621875,0.740179,0.617642,approach
53.8558,0.621875,0.740179,0.61753,approach
53.8658,0.621875,0.740179,0.617418,approach
53.8758,0.621875,0.740179,0.617307,approach
53.8858,0.621875,0.740179,0.617198,approach
53.8958,0.621875,0.740179,0.617089,approach
53.9058,0.621875,0.740179,0.616981,approach
53.9158,0.621875,0.740179,0.616875,approach
53.9258,0.621875,0.740179,0.616769,approach
53.9358,0.621875,0.740179,0.616664,approach
53.9458,0.621875,0.740179,0.61656,approach
53.9558,0.621875,0.740179,0.616457,approach
53.9658,0.621875,0.740179,0.616355,approach
53.9758,0.621875,0.740179,0.616254,approach
53.9858,0.621875,0.740179,0.616154,approach
53.9958,0.621875,0.740179,0.616055,approach
54.0058,0.621875,0.740179,0.615957,approach
54.0158,0.621875,0.740179,0.61586,approach
54.0258,0.621875,0.740179,0.615764,approach
54.0358,0.621875,0.740179,0.615669,approach
54.0458,0.621875,0.740179,0.615575,approach
54.0558,0.621875,0.740179,0.615481,approach
54.0658,0.621875,0.740179,0.615389,approach
54.0758,0.621875,0.740179,0.615297,approach
54.0858,0.621875,0.740179,0.615207,approach
54.0958,0.621875,0.740179,0.615117,approach
54.1058,0.621875,0.740179,0.615029,approach
54.1158,0.621875,0.740179,0.614941,approach
54.1258,0.621875,0.740179,0.614855,approach
54.1358,0.621875,0.740179,0.614769,approach
54.1458,0.621875,0.740179,0.614684,approach
54.1558,0.621875,0.740179,0.6146,approach
54.1658,0.621875,0.740179,0.614517,approach
54.1758,0.621875,0.740179,0.614435,approach
54.1858,0.621875,0.740179,0.614354,approach
54.1958,0.621875,0.740179,0.614274,approach
54.2058,0.621875,0.740179,0.614194,approach
54.2158,0.621875,0.740179,0.614116,approach
54.2258,0.621875,0.740179,0.614039,approach
54.2358,0.621875,0.740179,0.613962,approach
54.2458,0.621875,0.740179,0.613886,approach
54.2558,0.621875,0.740179,0.613812,approach
54.2658,0.621875,0.740179,0.613738,approach
54.2758,0.621875,0.740179,0.613665,approach
54.2858,0.621875,0.740179,0.613593,approach
54.2958,0.621875,0.740179,0.613522,approach
54.3058,0.621875,0.740179,0.613451,approach
54.3158,0.621875,0.740179,0.613382,approach
54.3258,0.621875,0.740179,0.613314,approach
54.3358,0.621875,0.740179,0.613246,approach
54.3458,0.621875,0.740179,0.613179,approach
54.3558,0.621875,0.740179,0.613113,approach
54.3658,0.621875,0.740179,0.613048,approach
54.3758,0.621875,0.740179,0.612984,approach
54.3858,0.621875,0.740179,0.612921,approach
54.3958,0.621875,0.740179,0.612859,approach
54.4058,0.621875,0.740179,0.612797,approach
54.4158,0.621875,0.740179,0.612737,approach
54.4258,0.621875,0.740179,0.612677,approach
54.4358,0.621875,0.740179,0.612618,approach
54.4458,0.621875,0.740179,0.61256,approach
54.4558,0.621875,0.740179,0.612503,approach
54.4658,0.621875,0.740179,0.612446,approach
54.4758,0.621875,0.740179,0.61239,approach
54.4858,0.621875,0.740179,0.612336,approach
54.4958,0.621875,0.740179,0.612282,approach
54.5058,0.621875,0.740179,0.612229,approach
54.5158,0.621875,0.740179,0.612176,approach
54.5258,0.621875,0.740179,0.612125,approach
54.5358,0.621875,0.740179,0.612074,approach
54.5458,0.621875,0.740179,0.612024,approach
54.5558,0.621875,0.740179,0.611975,approach
54.5658,0.621875,0.740179,0.611927,approach
54.5758,0.621875,0.740179,0.61188,approach
54.5858,0.621875,0.740179,0.611833,approach
54.5958,0.621875,0.740179,0.611787,approach
54.6058,0.621875,0.740179,0.611742,approach
54.6158,0.621875,0.740179,0.611697,approach
54.6258,0.621875,0.740179,0.611654,approach
54.6358,0.621875,0.740179,0.611611,approach
54.6458,0.621875,0.740179,0.611569,approach
54.6558,0.621875,0.740179,0.611528,approach
54.6658,0.621875,0.740179,0.611487,approach
54.6758,0.621875,0.740179,0.611447,approach
54.6858,0.621875,0.740179,0.611408,approach
54.6958,0.621875,0.740179,0.61137,approach
54.7058,0.621875,0.740179,0.611332,approach
54.7158,0.621875,0.740179,0.611295,approach
54.7258,0.621875,0.740179,0.611259,approach
54.7358,0.621875,0.740179,0.611224,approach
54.7458,0.621875,0.740179,0.611189,approach
54.7558,0.621875,0.740179,0.611155,approach
54.7658,0.621875,0.740179,0.611122,approach
54.7758,0.621875,0.740179,0.611089,approach
54.7858,0.621875,0.740179,0.611057,approach
54.7958,0.621875,0.740179,0.611026,approach
54.8058,0.621875,0.740179,0.610995,approach
54.8158,0.621875,0.740179,0.610965,approach
54.8258,0.621875,0.740179,0.610936,approach
54.8358,0.621875,0.740179,0.610908,approach
54.8458,0.621875,0.740179,0.61088,approach
54.8558,0.621875,0.740179,0.610852,approach
54.8658,0.621875,0.740179,0.610826,approach
54.8758,0.621875,0.740179,0.6108,approach
54.8858,0.621875,0.740179,0.610774,approach
54.8958,0.621875,0.740179,0.61075,approach
54.9058,0.621875,0.740179,0.610726,approach
54.9158,0.621875,0.740179,0.610702,approach
54.9258,0.621875,0.740179,0.610679,approach
54.9358,0.621875,0.740179,0.610657,approach
54.9458,0.621875,0.740179,0.610635,approach
54.9558,0.621875,0.740179,0.610614,approach
54.9658,0.621875,0.740179,0.610593,approach
54.9758,0.621875,0.740179,0.610573,approach
54.9858,0.621875,0.740179,0.610554,approach
54.9958,0.621875,0.740179,0.610535,approach
55.0058,0.621875,0.740179,0.610517,approach
55.0158,0.621875,0.740179,0.610499,approach
55.0258,0.621875,0.740179,0.610482,approach
55.0358,0.621875,0.740179,0.610465,approach
55.0458,0.621875,0.740179,0.610449,approach
55.0558,0.621875,0.740179,0.610433,approach
55.0658,0.621875,0.740179,0.610418,approach
55.0758,0.621875,0.740179,0.610404,approach
55.0858,0.621875,0.740179,0.610389,approach
55.0958,0.621875,0.740179,0.610376,approach
55.1058,0.621875,0.740179,0.610363,approach
55.1158,0.621875,0.740179,0.61035,approach
55.1258,0.621875,0.740179,0.610338,approach
55.1358,0.621875,0.740179,0.610326,approach
55.1458,0.621875,0.740179,0.610315,approach
55.1558,0.621875,0.740179,0.610304,approach
55.1658,0.621875,0.740179,0.610293,approach
55.1758,0.621875,0.740179,0.610283,approach
55.1858,0.621875,0.740179,0.610274,approach
55.1958,0.621875,0.740179,0.610264,approach
55.2058,0.621875,0.740179,0.610256,approach
55.2158,0.621875,0.740179,0.610247,approach
55.2258,0.621875,0.740179,0.610239,approach
55.2358,0.621875,0.740179,0.610232,approach
55.2458,0.621875,0.740179,0.610224,approach
55.2558,0.621875,0.740179,0.610217,approach
55.2658,0.621875,0.740179,0.610211,approach
55.2758,0.621875,0.740179,0.610205,approach
55.2858,0.621875,0.740179,0.610199,approach
55.2958,0.621875,0.740179,0.610193,approach
55.3058,0.621875,0.740179,0.610188,approach
55.3158,0.621875,0.740179,0.610183,approach
55.3258,0.621875,0.740179,0.610179,approach
55.3358,0.621875,0.740179,0.610174,approach
55.3458,0.621875,0.740179,0.61017,approach
55.3558,0.621875,0.740179,0.610166,approach
55.3658,0.621875,0.740179,0.610163,approach
55.3758,0.621875,0.740179,0.61016,approach
55.3858,0.621875,0.740179,0.610157,approach
55.3958,0.621875,0.740179,0.610154,approach
55.4058,0.621875,0.740179,0.610151,approach
55.4158,0.621875,0.740179,0.610149,approach
55.4258,0.621875,0.740179,0.610147,approach
55.4358,0.621875,0.740179,0.610145,approach
55.4458,0.621875,0.740179,0.610143,approach
55.4558,0.621875,0.740179,0.610142,approach
55.4658,0.621875,0.740179,0.610141,approach
55.4758,0.621875,0.740179,0.610139,approach
55.4858,0.621875,0.740179,0.610138,approach
55.4958,0.621875,0.740179,0.610137,approach
55.5058,0.621875,0.740179,0.610137,approach
55.5158,0.621875,0.740179,0.610136,approach
55.5258,0.621875,0.740179,0.610135,approach
55.5358,0.621875,0.740179,0.610135,approach
55.5458,0.621875,0.740179,0.610135,approach
55.5558,0.621875,0.740179,0.610134,approach
55.5658,0.621875,0.740179,0.610134,approach
55.5758,0.621875,0.740179,0.610134,approach
55.5858,0.621875,0.740179,0.610134,approach
55.5958,0.621875,0.740179,0.610134,approach
55.6058,0.621875,0.740179,0.610134,approach
55.6158,0.621875,0.740179,0.610134,approach
55.6208,0.621875,0.740179,0.610134,approach
55.6208,0.621875,0.740179,0.610134,machining
55.6308,0.621875,0.740179,0.610134,machining
55.6408,0.621875,0.740179,0.610134,machining
55.6508,0.621875,0.740179,0.610134,machining
55.6608,0.621875,0.740179,0.610134,machining
55.6708,0.621875,0.740179,0.610134,machining
55.6808,0.621875,0.740179,0.610134,machining
55.6908,0.621876,0.740179,0.610134,machining
55.7008,0.621876,0.740179,0.610134,machining
55.7108,0.621877,0.740179,0.610134,machining
55.7208,0.621877,0.740179,0.610134,machining
55.7308,0.621878,0.740179,0.610134,machining
55.7408,0.621879,0.74018,0.610134,machining
55.7508,0.621881,0.74018,0.610134,machining
55.7608,0.621882,0.74018,0.610134,machining
55.7708,0.621884,0.74018,0.610134,machining
55.7808,0.621886,0.740181,0.610134,machining
55.7908,0.621888,0.740181,0.610134,machining
55.8008,0.62189,0.740182,0.610134,machining
55.8108,0.621893,0.740182,0.610134,machining
55.8208,0.621896,0.740183,0.610134,machining
55.8308,0.621899,0.740183,0.610134,machining
55.8408,0.621903,0.740184,0.610134,machining
55.8508,0.621907,0.740185,0.610134,machining
55.8608,0.621911,0.740186,0.610134,machining
55.8708,0.621916,0.740187,0.610134,machining
55.8808,0.621921,0.740188,0.610134,machining
55.8908,0.621927,0.740189,0.610134,machining
55.9008,0.621932,0.74019,0.610133,machining
55.9108,0.621939,0.740191,0.610133,machining
55.9208,0.621946,0.740192,0.610133,machining
55.9308,0.621953,0.740194,0.610133,machining
55.9408,0.621961,0.740195,0.610133,machining
55.9508,0.621969,0.740197,0.610133,machining
55.9608,0.621978,0.740198,0.610133,machining
55.9708,0.621987,0.7402,0.610133,machining
55.9808,0.621997,0.740202,0.610133,machining
55.9908,0.622007,0.740204,0.610133,machining
56.0008,0.622018,0.740206,0.610133,machining
56.0108,0.622029,0.740208,0.610133,machining
56.0208,0.622041,0.74021,0.610133,machining
56.0308,0.622054,0.740213,0.610133,machining
56.0408,0.622067,0.740215,0.610132,machining
56.0508,0.622081,0.740218,0.610132,machining
56.0608,0.622095,0.74022,0.610132,machining
56.0708,0.62211,0.740223,0.610132,machining
56.0808,0.622126,0.740226,0.610132,machining
56.0908,0.622143,0.740229,0.610132,machining
56.1008,0.62216,0.740233,0.610132,machining
56.1108,0.622178,0.740236,0.610132,machining
56.1208,0.622196,0.74024,0.610131,machining
56.1308,0.622215,0.740243,0.610131,machining
56.1408,0.622236,0.740247,0.610131,machining
56.1508,0.622256,0.740251,0.610131,machining
56.1608,0.622278,0.740255,0.610131,machining
56.1708,0.6223,0.740259,0.610131,machining
56.1808,0.622323,0.740264,0.61013,machining
56.1908,0.622347,0.740268,0.61013,machining
56.2008,0.622372,0.740273,0.61013,machining
56.2108,0.622398,0.740278,0.61013,machining
56.2208,0.622424,0.740283,0.61013,machining
56.2308,0.622451,0.740288,0.610129,machining
56.2408,0.62248,0.740293,0.610129,machining
56.2508,0.622509,0.740299,0.610129,machining
56.2608,0.622539,0.740304,0.610129,machining
56.2708,0.622569,0.74031,0.610129,machining
56.2808,0.622601,0.740316,0.610128,machining
56.2908,0.622634,0.740322,0.610128,machining
56.3008,0.622667,0.740329,0.610128,machining
56.3108,0.622702,0.740335,0.610127,machining
56.3208,0.622737,0.740342,0.610127,machining
56.3308,0.622774,0.740349,0.610127,machining
56.3408,0.622811,0.740356,0.610127,machining
56.3508,0.62285,0.740363,0.610126,machining
56.3608,0.622889,0.740371,0.610126,machining
56.3708,0.62293,0.740379,0.610126,machining
56.3808,0.622972,0.740386,0.610125,machining
56.3908,0.623014,0.740394,0.610125,machining
56.4008,0.623058,0.740403,0.610125,machining
56.4108,0.623102,0.740411,0.610124,machining
56.4208,0.623148,0.74042,0.610124,machining
56.4308,0.623195,0.740429,0.610124,machining
56.4408,0.623243,0.740438,0.610123,machining
56.4508,0.623292,0.740447,0.610123,machining
56.4608,0.623342,0.740457,0.610122,machining
56.4708,0.623394,0.740466,0.610122,machining
56.4808,0.623446,0.740476,0.610122,machining
56.4908,0.6235,0.740486,0.610121,machining
56.5008,0.623555,0.740497,0.610121,machining
56.5108,0.623611,0.740507,0.61012,machining
56.5208,0.623668,0.740518,0.61012,machining
56.5308,0.623726,0.740529,0.610119,machining
56.5408,0.623786,0.740541,0.610119,machining
56.5508,0.623846,0.740552,0.610119,machining
56.5608,0.623908,0.740564,0.610118,machining
56.5708,0.623972,0.740576,0.610118,machining
56.5808,0.624036,0.740588,0.610117,machining
56.5908,0.624102,0.7406,0.610117,machining
56.6008,0.624169,0.740613,0.610116,machining
56.6108,0.624237,0.740626,0.610116,machining
56.6208,0.624307,0.740639,0.610115,machining
56.6308,0.624377,0.740653,0.610114,machining
56.6408,0.62445,0.740666,0.610114,machining
56.6508,0.624523,0.74068,0.610113,machining
56.6608,0.624598,0.740694,0.610113,machining
56.6708,0.624674,0.740709,0.610112,machining
56.6808,0.624751,0.740723,0.610111,machining
56.6908,0.62483,0.740738,0.610111,machining
56.7008,0.62491,0.740753,0.61011,machining
56.7108,0.624992,0.740769,0.61011,machining
56.7208,0.625075,0.740785,0.610109,machining
56.7308,0.625159,0.740801,0.610108,machining
56.7408,0.625245,0.740817,0.610108,machining
56.7508,0.625332,0.740833,0.610107,machining
56.7608,0.625421,0.74085,0.610106,machining
56.7708,0.625511,0.740867,0.610106,machining
56.7808,0.625602,0.740884,0.610105,machining
56.7908,0.625695,0.740902,0.610104,machining
56.8008,0.625789,0.74092,0.610103,machining
56.8108,0.625885,0.740938,0.610103,machining
56.8208,0.625982,0.740956,0.610102,machining
56.8308,0.626081,0.740975,0.610101,machining
56.8408,0.626181,0.740994,0.6101,machining
56.8508,0.626283,0.741013,0.6101,machining
56.8608,0.626386,0.741033,0.610099,machining
56.8708,0.626491,0.741053,0.610098,machining
56.8808,0.626597,0.741073,0.610097,machining
56.8908,0.626704,0.741093,0.610096,machining
56.9008,0.626814,0.741114,0.610095,machining
56.9108,0.626925,0.741135,0.610095,machining
56.9208,0.627037,0.741156,0.610094,machining
56.9308,0.627151,0.741178,0.610093,machining
56.9408,0.627266,0.7412,0.610092,machining
56.9508,0.627384,0.741222,0.610091,machining
56.9608,0.627502,0.741244,0.61009,machining
56.9708,0.627623,0.741267,0.610089,machining
56.9808,0.627744,0.74129,0.610088,machining
56.9908,0.627868,0.741313,0.610087,machining
57.0008,0.627993,0.741337,0.610086,machining
